"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォロー中","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォロー中","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"797077375976472576","https://twitter.com/nandaka_furari/status/797077375976472576","まあ俺は魔法使いじゃないしそんなもんだろうな。 https://t.co/X1JAThZw1v","2016-11-11 14:03 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797064456819724288","https://twitter.com/nandaka_furari/status/797064456819724288","紅しょうが付きの豚肉","2016-11-11 13:12 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797062268496199680","https://twitter.com/nandaka_furari/status/797062268496199680","紅の豚、特に思うところはない。","2016-11-11 13:03 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797061985548369921","https://twitter.com/nandaka_furari/status/797061985548369921","俺のTwitter、フォロワー二桁なんだよね（悲しい） https://t.co/0vQXmLRgy4","2016-11-11 13:02 +0000","37.0","4.0","0.10810810810810811","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797029685678903296","https://twitter.com/nandaka_furari/status/797029685678903296","@nandaka_furari まあそのうち池上さんの番組で取り上げられるかも知れんし、そんときまで待てばいいか。ウィキペディア見てもよく分からん。","2016-11-11 10:54 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797028817881600000","https://twitter.com/nandaka_furari/status/797028817881600000","@nandaka_furari TLから察するとポリコレの方が流行っているのか。","2016-11-11 10:50 +0000","28.0","2.0","0.07142857142857142","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"797028457754423296","https://twitter.com/nandaka_furari/status/797028457754423296","ポリティカルコレクトネスとエスタブリッシュメント、どっちもよー解らんけど、どっちのが流行ってるんだろ？","2016-11-11 10:49 +0000","39.0","2.0","0.05128205128205128","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796951832593477633","https://twitter.com/nandaka_furari/status/796951832593477633","時々、気になるけど引用スクショは余計なトラブルの元になるんじゃなかろうか。 https://t.co/yGpWRP07Xs","2016-11-11 05:44 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796951317209939968","https://twitter.com/nandaka_furari/status/796951317209939968","あれ…？今日は金曜？","2016-11-11 05:42 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796889573921996800","https://twitter.com/nandaka_furari/status/796889573921996800","@nandaka_furari 陥没とは無関係らしい。","2016-11-11 01:37 +0000","26.0","1.0","0.038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796886062312267776","https://twitter.com/nandaka_furari/status/796886062312267776","陥没事故の影響なのか停電とは。","2016-11-11 01:23 +0000","85.0","2.0","0.023529411764705882","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796685212512030720","https://twitter.com/nandaka_furari/status/796685212512030720","「ただ、ドゥテルテ氏はこれまでも暴言封印を“宣言”しながらすぐに再開し、「信じた人は頭がおかしい」とも話している。」
さいですか…。 https://t.co/ks4V0bpDyf","2016-11-10 12:05 +0000","47.0","2.0","0.0425531914893617","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796675006562500608","https://twitter.com/nandaka_furari/status/796675006562500608","そういえばTPPってアメリカ抜けたら無しなるの？仕組みが分からないが…。","2016-11-10 11:24 +0000","44.0","1.0","0.022727272727272728","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796645141264171008","https://twitter.com/nandaka_furari/status/796645141264171008","全国紙が取り上げるようになっているのか。 https://t.co/fA0WT9LCUe","2016-11-10 09:26 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796639373441859588","https://twitter.com/nandaka_furari/status/796639373441859588","今回の大統領選の過程で初めてエスタブリッシュメントという言葉を知ったけど、今でもいまいちピンとこない。既得権層ぐらいに受け取っているけどそれであっている自信はないな。","2016-11-10 09:03 +0000","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796561373631160320","https://twitter.com/nandaka_furari/status/796561373631160320","SVGがどうと書いてあるのも気になる。 https://t.co/61Fjsr2lTO","2016-11-10 03:53 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796519389054930950","https://twitter.com/nandaka_furari/status/796519389054930950","@bril3133 トランプ氏はマスコミで取り上げられることは多かったようですがサンダース氏はあまり扱いは大きくなかったですよ。既得権層に対しては元々反発があったのではと思っていますが、概ね同意です。","2016-11-10 01:06 +0000","263.0","3.0","0.011406844106463879","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796371330417295361","https://twitter.com/nandaka_furari/status/796371330417295361","ま寝るか。","2016-11-09 15:18 +0000","42.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796371188519796736","https://twitter.com/nandaka_furari/status/796371188519796736","@nakamukae 既得権層に対する反感・憎悪が大きな要素だったと思いますが、ポリコレやリベラルへの思いがそれほど大きな要因だったのでしょうか？という疑問があります。今回はサンダース氏も支持を集めていたわけですし。","2016-11-09 15:17 +0000","1237.0","9.0","0.007275666936135812","0.0","2.0","0.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796356457461530624","https://twitter.com/nandaka_furari/status/796356457461530624","@yamamototaro0 対米隷属が無くなりさえすればアメリカどうなってもいいということですか？あなたこそが国際協調を無視している人物に見えてしまいます。それとアジア重視とは具体的にどの国を重視するのでしょうか。","2016-11-09 14:19 +0000","162.0","4.0","0.024691358024691357","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796353120703954944","https://twitter.com/nandaka_furari/status/796353120703954944","@nakamukae こういう意見もありますがいかがでしょう
https://t.co/Yc2rsVHIUF","2016-11-09 14:05 +0000","1447.0","43.0","0.029716655148583276","0.0","1.0","0.0","8.0","15.0","0.0","17.0","2.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796331640783966208","https://twitter.com/nandaka_furari/status/796331640783966208","うーん、割と言及が多かった感じだな。
ドナルド OR トランプ from:nandaka_furari
https://t.co/CFz5h04vrx","2016-11-09 12:40 +0000","62.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796322556785479680","https://twitter.com/nandaka_furari/status/796322556785479680","そもそもBackbone.jsとかも知らんし色々レベルあげないと読み取れないが、そうなれるまでは何年先になるかな…。 https://t.co/hZC230rtO6","2016-11-09 12:04 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796305400580567040","https://twitter.com/nandaka_furari/status/796305400580567040","ﾋｴｯ https://t.co/1epFXR92Vo","2016-11-09 10:56 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796304912569073664","https://twitter.com/nandaka_furari/status/796304912569073664","うう、寒い。","2016-11-09 10:54 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796297938406232064","https://twitter.com/nandaka_furari/status/796297938406232064","RTやいいねがブックマーク代わりになってるのどうにかしたいけど、なかなか上手くすすまない。","2016-11-09 10:26 +0000","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796295873919524864","https://twitter.com/nandaka_furari/status/796295873919524864","お、これは参考になるかもしれんな。2012年のみたいだけど。
2012 US Election result by counties
https://t.co/Sewd8AYZni","2016-11-09 10:18 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796294963944267776","https://twitter.com/nandaka_furari/status/796294963944267776","それにしても世界情勢は複雑怪奇だな。何がどうなっているのかさっぱり。","2016-11-09 10:14 +0000","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796294051217584128","https://twitter.com/nandaka_furari/status/796294051217584128","アメリカの選挙サイトを参考に見るというの、そもそも俺は英語分らんしどうにもならんよなーという感じになった。","2016-11-09 10:11 +0000","53.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796292010738995200","https://twitter.com/nandaka_furari/status/796292010738995200","SVGは使ってないみたいだが、D3.jsをどう使っているのか解らない。JSONを読み込んでいるっぽいが。
https://t.co/wjTetWT1Bj","2016-11-09 10:03 +0000","91.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796288649226653696","https://twitter.com/nandaka_furari/status/796288649226653696","他にもD3.js使っているところはあるだろうけどどう調べればいいんだろ。
https://t.co/LduUool0vI","2016-11-09 09:49 +0000","89.0","1.0","0.011235955056179775","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796284222432374785","https://twitter.com/nandaka_furari/status/796284222432374785","まあどういう結果であれ、これが民意なんだろうけど、いい結果だとは思わないな。煽動で人気取ろうなんて人は俺はプラスに評価はしない。","2016-11-09 09:32 +0000","53.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796269156530147328","https://twitter.com/nandaka_furari/status/796269156530147328","実際のところはトランプvsサンダースだったのを米民主党はそれを認めなかったのが敗因なのかな、とぼんやり思う。","2016-11-09 08:32 +0000","98.0","1.0","0.01020408163265306","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796251573743599616","https://twitter.com/nandaka_furari/status/796251573743599616","うらやま…。 https://t.co/cZc0kJwk53","2016-11-09 07:22 +0000","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796225651892097024","https://twitter.com/nandaka_furari/status/796225651892097024","米民主党、もしサンダースが出ていたらどうなっていたかとか考える。","2016-11-09 05:39 +0000","85.0","1.0","0.011764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796209229497409536","https://twitter.com/nandaka_furari/status/796209229497409536","うーん機会があれば見てみたいが、まとめはあるのか…というか今のうちに見ておかないと消えてしまうかも、か。 https://t.co/1ILBTVwI8F","2016-11-09 04:34 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796198197970366464","https://twitter.com/nandaka_furari/status/796198197970366464","なかなかいいクソリプができた手ごたえ。 https://t.co/ukLM7iFzKc","2016-11-09 03:50 +0000","41.0","3.0","0.07317073170731707","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796197859674595328","https://twitter.com/nandaka_furari/status/796197859674595328","@teracy https://t.co/QgbczHmcUQ
一方日本人は13年前のことをまた味わうんデスネーHAHAHA","2016-11-09 03:48 +0000","1359.0","24.0","0.017660044150110375","1.0","0.0","1.0","4.0","6.0","0.0","11.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"796155298721382400","https://twitter.com/nandaka_furari/status/796155298721382400","いいなーこれ。 https://t.co/B1hmHr6uJX","2016-11-09 00:59 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795980742748536836","https://twitter.com/nandaka_furari/status/795980742748536836","docxもxslxもいくつかのファイルをZIPにしてるのだし、HTMLとCSSとJavaScriptをZIPで固めたものをブラウザから読めたり、Wordか何かで編集できたりとかりならないかなーと思う。配布するときはそういうアーカイブになってることがほとんどなわけだし。","2016-11-08 13:26 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795950144755638272","https://twitter.com/nandaka_furari/status/795950144755638272","地下鉄工事を進めるかどうかって話にもなっていくのかな？地下鉄は身近な話じゃないからよ―分からんけど。","2016-11-08 11:24 +0000","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795949077250785281","https://twitter.com/nandaka_furari/status/795949077250785281","どういう引用TWが来てるかは検索で調べられるけど、ボタン一つできがるに調べられるようになったらな。
https://t.co/OtTcZ0kpGo","2016-11-08 11:20 +0000","23.0","3.0","0.13043478260869565","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795947765511524352","https://twitter.com/nandaka_furari/status/795947765511524352","あーどこ行っても「君に～」って言われるようになりてーなー。 https://t.co/lxwdfo414Q","2016-11-08 11:15 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795927906983677952","https://twitter.com/nandaka_furari/status/795927906983677952","ところで菅原潮という方が二度と立ち上がれないほど炎上するのはいつですか？そいつもとんでもない詐欺師みたいですよ猫組長さん。「猫組長氏、大和証券について語らう」 https://t.co/ZgatyVl88l","2016-11-08 09:56 +0000","5468.0","189.0","0.03456474030724214","4.0","0.0","4.0","27.0","103.0","0.0","48.0","3.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795924510402744320","https://twitter.com/nandaka_furari/status/795924510402744320","いつの間にかツイート数が2万を超えているがRTが半分くらい占めてそう。","2016-11-08 09:42 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795920135101919232","https://twitter.com/nandaka_furari/status/795920135101919232","海外の翻訳格言て原文も載せないと意味ないなー。","2016-11-08 09:25 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795919769568301056","https://twitter.com/nandaka_furari/status/795919769568301056","あなたが深淵を覗くとき、深淵もまたあなたを覗いて「うわ、こいつの顔キモ」と思うのだ","2016-11-08 09:23 +0000","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795903602996846592","https://twitter.com/nandaka_furari/status/795903602996846592","え、なんだろう。 #あなたがTwitterを続けている理由","2016-11-08 08:19 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795854933761236992","https://twitter.com/nandaka_furari/status/795854933761236992","LINEがVineを買って体のラインがばいんばいん","2016-11-08 05:06 +0000","32.0","2.0","0.0625","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795834541210365952","https://twitter.com/nandaka_furari/status/795834541210365952","しかし、死傷者がいないのはよかったな、陥没事件。","2016-11-08 03:45 +0000","31.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795803317498544128","https://twitter.com/nandaka_furari/status/795803317498544128","建物も陥没に巻き込まれてないか？","2016-11-08 01:41 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795802171283415040","https://twitter.com/nandaka_furari/status/795802171283415040","@nandaka_furari 博多駅前","2016-11-08 01:36 +0000","1045.0","2.0","0.0019138755980861245","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795801992043982848","https://twitter.com/nandaka_furari/status/795801992043982848","すごい事なってるみたいだけど、復旧できるの。","2016-11-08 01:35 +0000","24.0","2.0","0.08333333333333333","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795638137582030848","https://twitter.com/nandaka_furari/status/795638137582030848","ホントに寝ないと。","2016-11-07 14:44 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795637576036007936","https://twitter.com/nandaka_furari/status/795637576036007936","あれ、また地震があったのか。小さくドンと来たのがあったからもしかしてと思ったが。","2016-11-07 14:42 +0000","126.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795621800449175552","https://twitter.com/nandaka_furari/status/795621800449175552","何かをしようと思っていたのを思い出したけど眠いしもういいや。","2016-11-07 13:39 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795617834608955392","https://twitter.com/nandaka_furari/status/795617834608955392","眠いし寝ようかな。早いけど。","2016-11-07 13:24 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795614719369355264","https://twitter.com/nandaka_furari/status/795614719369355264","@nandaka_furari 半年ごとにバージョンが上がるのは今でもそうなのかな。アップグレードしてもうまく動かないから、バージョンが上のやつを使うときはクリーンインストールからというのを繰り返していたような記憶がある。","2016-11-07 13:11 +0000","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795614002051063808","https://twitter.com/nandaka_furari/status/795614002051063808","@nandaka_furari 少なくとも17までは使っていたみたい。
https://t.co/AGe1jraEQb
それと初めて入れたのは6じゃなくて8っぽいな。","2016-11-07 13:08 +0000","27.0","1.0","0.037037037037037035","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795611145436467200","https://twitter.com/nandaka_furari/status/795611145436467200","@nandaka_furari 過去ツイート掘り起こせた。
https://t.co/e09xl8uaIP
この時期までは使っていたんだっけ。入れた理由は家のパソコンがOSがXPではきついほど低性能だったというのだったかな。軽いらしいという事でXfceだったような。","2016-11-07 12:57 +0000","27.0","1.0","0.037037037037037035","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795579102065356800","https://twitter.com/nandaka_furari/status/795579102065356800","俺もガンガン飯テロできるようになりてーなー","2016-11-07 10:50 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795575501511266304","https://twitter.com/nandaka_furari/status/795575501511266304","禿同 https://t.co/iFc8VXlOdE","2016-11-07 10:35 +0000","26.0","2.0","0.07692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795573301259051008","https://twitter.com/nandaka_furari/status/795573301259051008","そういえば動物写真つきのツイートはよくあるけど撮影者が誰なのかとかはときどき気になる。ツイート主が撮ったのか許可された転載なのかとか。","2016-11-07 10:27 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795571400882823168","https://twitter.com/nandaka_furari/status/795571400882823168","動物写真にも裏の顔があるのか…？","2016-11-07 10:19 +0000","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795555156381208577","https://twitter.com/nandaka_furari/status/795555156381208577","確認したら俺もなんか変なの作ってたな。消すか…。 https://t.co/tz4Wd5Gm6o","2016-11-07 09:15 +0000","21.0","1.0","0.047619047619047616","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795554411208544256","https://twitter.com/nandaka_furari/status/795554411208544256","@nandaka_furari ツイッタは非公開のリスト作れるし、ということを考えている…。","2016-11-07 09:12 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795553208181497856","https://twitter.com/nandaka_furari/status/795553208181497856","ﾋｴｯ https://t.co/MkjfWHzNaO","2016-11-07 09:07 +0000","75.0","1.0","0.013333333333333334","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795550319643983872","https://twitter.com/nandaka_furari/status/795550319643983872","モーメントって画像関連で使う感じなのかな。写真なんてほとんど撮らないし絵も描けないしうまく使う機会はなさそうな気がする。","2016-11-07 08:55 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795548531641565184","https://twitter.com/nandaka_furari/status/795548531641565184","@_500yen ちゃんの中の人たちが身バレするのいつになるの？バレそうになったらこっそり教えてね。","2016-11-07 08:48 +0000","2237.0","14.0","0.006258381761287439","0.0","0.0","1.0","6.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795545953042214913","https://twitter.com/nandaka_furari/status/795545953042214913","フォローしてきたクソ業者を即ブロ解するのが私のツイッターする上での密かな楽しみです。","2016-11-07 08:38 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795543813670305792","https://twitter.com/nandaka_furari/status/795543813670305792","@nandaka_furari Griffonというのは特に調べる必要はなさそう。","2016-11-07 08:30 +0000","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"795543309661847552","https://twitter.com/nandaka_furari/status/795543309661847552","参考になるかな。
groovyあれこれ: SwingBuilder
https://t.co/asmp18NhAC","2016-11-07 08:28 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
